Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
19/4/2014, 20, CONDUCTOR , CENTENARIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 13, CERRO LARGO, RIO BRANCO, MOTO, 839515, 6388735 
19/4/2014, 41, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 14, LAVALLEJA, MINAS, MOTO, 662200, 6194590 
19/4/2014, 49, CONDUCTOR , DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 662200, 6194590 
19/4/2014, 13, PASAJERO  , JOSE ENRIQUE RODO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 662070, 6194440 
19/4/2014, 15, CONDUCTOR , JOSE ENRIQUE RODO, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 14, LAVALLEJA, MINAS, MOTO, 662070, 6194440 
19/4/2014, 54, CONDUCTOR , JOSE ENRIQUE RODO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 662070, 6194440 
19/4/2014, 34, CONDUCTOR , TREINTA Y TRES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 17, LAVALLEJA, MINAS, MOTO, 662055, 6194575 
19/4/2014, 36, CONDUCTOR , TREINTA Y TRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, LAVALLEJA, MINAS, AUTO, 662055, 6194575 
26/4/2014, 36, CONDUCTOR , JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 3, LAVALLEJA, MINAS, MOTO, 661635, 6195295 
26/4/2014, 15, CONDUCTOR , VALENTIN OLIVERA ORTIZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 11, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744250, 6320980 
26/4/2014, 34, CONDUCTOR , VALENTIN OLIVERA ORTIZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 11, TREINTA Y TRES, TREINTA Y TRES, AUTO, 744250, 6320980 
26/4/2014, 36, CONDUCTOR , FLORES MORA ESQ. SANABRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 12, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744205, 6319490 
26/4/2014, 69, CONDUCTOR, Avenida Varela entre Dighiero y Casas Araujo, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, LAVALLEJA, MINAS, MOTO, 663060, 6195630 
26/4/2014, SIN DATOS, PASAJERO  , AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 15, MALDONADO, MALDONADO, BICICLETA, 686075, 6135650 
26/4/2014, 15, CONDUCTOR , AVENIDA JOAQUIN DE VIANA (EX ARTIGAS), URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 15, MALDONADO, MALDONADO, BICICLETA, 686075, 6135650 
26/4/2014, 19, CONDUCTOR , AV. ITALIA Y ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 17, MALDONADO, PUNTA DEL ESTE, MOTO, 688675, 6130785 
26/4/2014, 67, CONDUCTOR , AV. ITALIA Y ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MALDONADO, PUNTA DEL ESTE, AUTO, 688675, 6130785 
26/4/2014, 52, CONDUCTOR , AVENIDA JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 18, MALDONADO, MALDONADO, MOTO, 686985, 6136110 
12/7/2014, 23, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 12, CERRO LARGO, MELO, MOTO, 767070, 6416055 
15/11/2014, 16, PASAJERO  , , RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, TREINTA Y TRES, SIN DATOS, AUTO, 672925, 6301160 
18/10/2014, 47, CONDUCTOR , NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 11, ROCHA, SIN DATOS, AUTO, 779465, 6208610 
6/12/2014, 14, PASAJERO  , NIZA Y MISIONES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 4, MALDONADO, PIRIAPOLIS, MOTO, 657650, 6141095 
13/9/2014, 26, PASAJERO  , DOCTOR JUAN FERREIRA, URBANA    , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 6, CERRO LARGO, MELO, MOTO, 766995, 6414475 
15/3/2014, 37, CONDUCTOR , NO SE INGRESO, RURAL     , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 2, MALDONADO, SIN DATOS, AUTO, 691915, 6150525 
11/10/2014, SIN DATOS, CONDUCTOR , DOCTOR SANZ Y SANCHO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 1, ROCHA, ROCHA, AUTO, 744875, 6180790 
13/12/2014, SIN DATOS, CONDUCTOR , PEDRO DE ZEBALLOS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, ROCHA, ROCHA, MOTO, 746775, 6182025 
3/5/2014, 18, CONDUCTOR , CALLE 28, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 11, LAVALLEJA, MINAS, MOTO, 661685, 6196695 
5/7/2014, 58, CONDUCTOR , FLORENCIO SANCHEZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 18, CERRO LARGO, MELO, MOTO, 767490, 6415120 
24/5/2014, SIN DATOS, CONDUCTOR , MALDONADO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 0, MALDONADO, SAN CARLOS, AUTO, 690855, 6148390 
24/5/2014, 47, CONDUCTOR , RUTA 8 KILOMETRO 87, RURAL     , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 2, LAVALLEJA, SIN DATOS, AUTO, 640935, 6172825 
24/5/2014, 34, CONDUCTOR , M1 DE AGOSTO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, FEMENINO, 7, ROCHA, ROCHA, AUTO, 744405, 6182050 
24/5/2014, 29, CONDUCTOR , AVDA DE LOS GAUCHOS ENTRE ZITARROSA Y ARREGUI, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 7, MALDONADO, MALDONADO, MOTO, 687895, 6137060 
24/5/2014, 12, PASAJERO  , AVDA DE LOS GAUCHOS ENTRE ZITARROSA Y ARREGUI, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 7, MALDONADO, MALDONADO, MOTO, 687895, 6137060 
19/7/2014, 39, CONDUCTOR , BRASIL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 20, ROCHA, CHUY, AUTO, 828980, 6266230 
26/7/2014, SIN DATOS, CONDUCTOR , RUTA 39 FTE. A B HIPODROMO, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 10, MALDONADO, SIN DATOS, MOTO, 687775, 6140365 
26/7/2014, 21, CONDUCTOR , MANUEL MELENDEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 15, TREINTA Y TRES, TREINTA Y TRES, MOTO, 743910, 6320200 
26/7/2014, 57, CONDUCTOR , MANUEL MELENDEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743910, 6320200 
29/3/2014, 84, CONDUCTOR , FRANKLIN DELANO ROOSEVELT, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 12, MALDONADO, PUNTA DEL ESTE, AUTO, 688805, 6131545 
29/3/2014, 58, CONDUCTOR , FRANKLIN DELANO ROOSEVELT, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 12, MALDONADO, PUNTA DEL ESTE, AUTO, 688805, 6131545 
11/10/2014, SIN DATOS, CONDUCTOR , PEDRAGOSA SIERRA Y AVENIDA DEL MAR, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 0, MALDONADO, PUNTA DEL ESTE, AUTO, 689270, 6131860 
13/12/2014, 19, CONDUCTOR , TREINTA Y TRES, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 20, LAVALLEJA, MINAS, MOTO, 661830, 6194760 
13/12/2014, 45, CONDUCTOR , TREINTA Y TRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 20, LAVALLEJA, MINAS, AUTO, 661830, 6194760 
13/12/2014, 39, CONDUCTOR , CARLOS REYLES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 15, MALDONADO, SAN CARLOS, AUTO, 691035, 6147835 
13/12/2014, 36, CONDUCTOR , CARLOS REYLES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, MALDONADO, SAN CARLOS, MOTO, 691035, 6147835 
13/12/2014, 16, PASAJERO  , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 22, CERRO LARGO, MELO, AUTO, 767130, 6414985 
13/12/2014, 63, CONDUCTOR , DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 22, CERRO LARGO, MELO, AUTO, 767130, 6414985 
13/12/2014, 43, PEATÓN    , RUTA 10 Y  CALLE 10, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 22, MALDONADO, PLAYA GRANDE, SIN DATOS, 655255, 6142525 
13/12/2014, 40, CONDUCTOR , RUTA 10 Y  CALLE 10, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 22, MALDONADO, PLAYA GRANDE, MOTO, 655255, 6142525 
13/12/2014, 46, CONDUCTOR , RUTA 10 Y  CALLE 10, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, MALDONADO, PLAYA GRANDE, AUTO, 655255, 6142525 
25/1/2014, 23, CONDUCTOR , LOS SUSPIROS Y RUTA 10, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 20, MALDONADO, LA BARRA, MOTO, 696145, 6134225 
25/1/2014, 33, CONDUCTOR , MAIPÚ Y PIRIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 7, MALDONADO, PIRIAPOLIS, MOTO, 657625, 6139810 
1/2/2014, 27, CONDUCTOR , AVELINO MIRANDA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 4, TREINTA Y TRES, TREINTA Y TRES, AUTO, 743875, 6319560 
15/11/2014, 52, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 14, MALDONADO, MALDONADO, MOTO, 687990, 6137505 
8/2/2014, 42, CONDUCTOR , NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, LAVALLEJA, SIN DATOS, AUTO, 693745, 6218870 
6/9/2014, 59, CONDUCTOR , AVENIDA BALTAZAR BRUM, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 6, LAVALLEJA, MINAS, MOTO, 660645, 6194535 
15/2/2014, 31, CONDUCTOR , RUTA 7 KM 326, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 0, CERRO LARGO, SIN DATOS, AUTO, 723630, 6378420 
6/9/2014, 15, CONDUCTOR , MANUEL A. LESTIDO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 13, CERRO LARGO, MELO, MOTO, 766140, 6415625 
6/12/2014, 63, CONDUCTOR , RAMON ORTIZ Y TOMAS GOMEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 12, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, MOTO, 745405, 6319630 
6/12/2014, 24, CONDUCTOR , JUAN ORTIZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, TREINTA Y TRES, TREINTA Y TRES, AUTO, 744150, 6319905 
26/7/2014, 18, CONDUCTOR , ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 22, MALDONADO, PUNTA DEL ESTE, MOTO, 688720, 6130865 
8/11/2014, SIN DATOS, CONDUCTOR , RUTA 37 E/ RIVERA E ITUZAINGO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, MALDONADO, PIRIAPOLIS, AUTO, 657590, 6142040 
15/11/2014, 63, CONDUCTOR , EUGENIO VARONI, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 0, MALDONADO, GREGORIO AZNAREZ, AUTO, 646385, 6153485 
11/1/2014, SIN DATOS, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 18, MALDONADO, PUNTA DEL ESTE, MOTO, 688180, 6132650 
9/2/2014, 68, PASAJERO  , RESALSERO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, MALDONADO, PUNTA DEL ESTE, AUTO, 687895, 6129040 
20/12/2014, 42, PASAJERO  , AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 10, LAVALLEJA, MINAS, AUTO, 661495, 6195555 
20/12/2014, 36, CONDUCTOR , F. MATA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 11, CERRO LARGO, MELO, MOTO, 766755, 6414720 
20/12/2014, 60, CONDUCTOR , F. MATA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 11, CERRO LARGO, MELO, MOTO, 766755, 6414720 
6/9/2014, 23, CONDUCTOR , KM 1.900 RUTA 18 TRAMO LAGUNA MERIN, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, CERRO LARGO, SIN DATOS, MOTO, 840540, 6386335 
4/1/2014, SIN DATOS, CONDUCTOR , COSTAS DEL TACUARI, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, TREINTA Y TRES, ESTACION RINCON, AUTO, 797030, 6362925 
4/1/2014, 22, PASAJERO  , VALENTIN OLIVERA ORTIZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 22, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744295, 6320660 
4/1/2014, 28, CONDUCTOR , VIV A3. DIONISIO DIAZ (LOS INUNDADOS), URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, AUTO, 745485, 6320640 
31/5/2014, 61, CONDUCTOR , GENERAL JUSTINO MUNIZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 23, CERRO LARGO, MELO, AUTO, 766335, 6415280 
27/9/2014, 43, CONDUCTOR , JOSE PEDRO RAMIREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 18, ROCHA, ROCHA, AUTO, 744970, 6180900 
18/1/2014, 50, CONDUCTOR , NO SE INGRESO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 15, MALDONADO, LA BARRA, MOTO, 694920, 6134950 
18/1/2014, 46, CONDUCTOR , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 16, MALDONADO, PUNTA DEL ESTE, MOTO, 688260, 6130305 
18/1/2014, SIN DATOS, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, MALDONADO, PUNTA DEL ESTE, AUTO, 688260, 6130305 
18/1/2014, 24, PASAJERO  , CAMINO CERRO EGUZQUIZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 13, MALDONADO, EL TESORO, AUTO, 695030, 6135225 
18/1/2014, 29, PASAJERO  , SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 20, MALDONADO, SAN CARLOS, AUTO, 690950, 6148270 
18/1/2014, 19, CONDUCTOR , SARANDI, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 20, MALDONADO, SAN CARLOS, MOTO, 690950, 6148270 
25/10/2014, 24, CONDUCTOR , OLEGARIO NUÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 22, LAVALLEJA, MINAS, MOTO, 661320, 6196195 
19/4/2014, 19, PASAJERO  , , URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 4, CERRO LARGO, MELO, MOTO, 764905, 6415180 
3/5/2014, 56, CONDUCTOR , JACINTO MARIA ALVARIZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 12, MALDONADO, SAN CARLOS, MOTO, 690285, 6149165 
3/5/2014, SIN DATOS, CONDUCTOR , JACINTO MARIA ALVARIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 12, MALDONADO, SAN CARLOS, MOTO, 690285, 6149165 
19/4/2014, 25, CONDUCTOR , AVENIDA DE LOS ARGENTINOS CASI RUTA 15, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 5, ROCHA, LA AGUADA Y COSTA AZUL, MOTO, 760365, 6162525 
25/1/2014, 26, PASAJERO  , MAIPÚ Y PIRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 7, MALDONADO, PIRIAPOLIS, AUTO, 657625, 6139810 
23/8/2014, 46, PASAJERO  , WILSON FERREIRA ALDUNATE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 19, MALDONADO, SAN CARLOS, AUTO, 690315, 6149455 
19/4/2014, 31, CONDUCTOR , PEREGRINA BALBOA, SUBURBANA , ILESO, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 22, ROCHA, ROCHA, MOTO, 745465, 6182625 
22/3/2014, 39, CONDUCTOR , CAPITAN MIRANDA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 1, MALDONADO, PUNTA DEL ESTE, AUTO, 687045, 6128630 
23/8/2014, 18, PASAJERO  , MANUEL FRANCISCO ARTIGAS, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 19, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744985, 6320725 
23/8/2014, 19, CONDUCTOR , MANUEL FRANCISCO ARTIGAS, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 19, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744985, 6320725 
23/8/2014, 32, PASAJERO  , AVENIDA DE LA GUARDIA NUEVA Y CANDIDO MONEGAL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 19, CERRO LARGO, MELO, MOTO, 766620, 6413985 
23/8/2014, 56, CONDUCTOR , AVENIDA DE LA GUARDIA NUEVA Y CANDIDO MONEGAL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, CERRO LARGO, MELO, AUTO, 766620, 6413985 
23/8/2014, 30, PASAJERO  , CAMINO DEL MEDIO (PASO DEL COTO), SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, TREINTA Y TRES, SIN DATOS, AUTO, 691955, 6354765 
23/8/2014, 33, CONDUCTOR , CAMINO DEL MEDIO (PASO DEL COTO), SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 23, TREINTA Y TRES, SIN DATOS, AUTO, 691955, 6354765 
23/8/2014, 17, CONDUCTOR , TEODORO CHACOVO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 23, MALDONADO, MALDONADO, MOTO, 688290, 6136355 
29/3/2014, 8, PEATÓN    , AVENIDA JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, MALDONADO, MALDONADO, SIN DATOS, 687000, 6136565 
29/3/2014, 38, CONDUCTOR , AVENIDA JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 17, MALDONADO, MALDONADO, MOTO, 687000, 6136565 
18/1/2014, 19, CONDUCTOR , AVENIDA ESPAÑA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 7, MALDONADO, PINARES - LAS DELICIAS, AUTO, 685700, 6134670 
1/3/2014, 17, CONDUCTOR , CNO. MENSAJERO ESQUINA MANZUR, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 1, TREINTA Y TRES, TREINTA Y TRES, MOTO, 744875, 6318210 
26/4/2014, 24, CONDUCTOR , AVENIDA VARELA ENTRE DIGHIERO Y CASAS ARAUJO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 12, LAVALLEJA, MINAS, AUTO, 663060, 6195630 
20/12/2014, 22, CONDUCTOR , SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, MALDONADO, MALDONADO, MOTO, 686590, 6135830 
25/10/2014, 59, PASAJERO  , TREINTA Y TRES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, LAVALLEJA, MINAS, AUTO, 662440, 6194270 
4/1/2014, 48, CONDUCTOR , JOSE PEDRO RAMIREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 3, MALDONADO, SAN CARLOS, AUTO, 691180, 6147730 
