Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, X, Y 
18/10/2014, 36, CONDUCTOR , BRIGADIER GENERAL MANU, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 9, SAN JOSE, SAN JOSE DE MAYO, MOTO, 526800, 6200450 
24/5/2014, 27, CONDUCTOR , RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SANTA LUCIA, AUTO, 556070, 6187220 
24/5/2014, 35, CONDUCTOR , RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SANTA LUCIA, AUTO, 556070, 6187220 
14/6/2014, 7, PEATÓN    , RUTA INTERBALNEARIA, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 19, CANELONES, EL PINAR, SIN DATOS, 598105, 6149730 
14/6/2014, 79, CONDUCTOR , AVENIDA AMELIA RAMIREZ DE GARCIA LAGOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, CANELONES, LOMAS DE SOLYMAR, AUTO, 596935, 6147295 
23/8/2014, 38, CONDUCTOR , AVENIDA GENERAL FRUCTUOSO RIVERA, RURAL     , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 13, CANELONES, SIN DATOS, MOTO, 571790, 6156740 
13/9/2014, 41, CONDUCTOR , RUTA UNO VIEJA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 16, SAN JOSE, DELTA DEL TIGRE Y VILLAS, MOTO, 555385, 6152775 
20/9/2014, 17, CONDUCTOR , JOSE MORELOS --COLONIA LAMAS--, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, CANELONES, COLONIA NICOLICH, MOTO, 590975, 6146500 
20/9/2014, 49, CONDUCTOR , JOSE MORELOS --COLONIA LAMAS--, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, CANELONES, COLONIA NICOLICH, AUTO, 590975, 6146500 
20/9/2014, 44, CONDUCTOR , GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, FLORIDA, FLORIDA, AUTO, 572430, 6226305 
20/9/2014, 45, CONDUCTOR , GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, FLORIDA, FLORIDA, AUTO, 572430, 6226305 
20/12/2014, 50, CONDUCTOR , AVENIDA GENERAL OSCAR GESTIDO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 10, CANELONES, SOLYMAR, AUTO, 594540, 6144540 
20/12/2014, 59, CONDUCTOR , 12 ESQUINA AVENIDA "MARIO FERREIRA", URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 10, CANELONES, PARQUE DEL PLATA, AUTO, 617275, 6152060 
20/12/2014, 46, CONDUCTOR , NO SE INGRESO, SUBURBANA , HERIDO GRAVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 17, CANELONES, SIN DATOS, MOTO, 583620, 6185625 
20/12/2014, 16, CONDUCTOR , INDIANAPOLIS --EL PINAR NORTE--, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, FEMENINO, 20, CANELONES, EL PINAR, MOTO, 598755, 6149885 
20/12/2014, 27, CONDUCTOR , RUTA "INTERBALNEARIA" ESQUINA CALLE "B", URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SIN DATOS, AUTO, 614640, 6152300 
20/12/2014, 49, PEATÓN    , RUTA "INTERBALNEARIA" ESQUINA CALLE "B", URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SIN DATOS, SIN DATOS, 614640, 6152300 
19/4/2014, SIN DATOS, CONDUCTOR , HECTOR MIRANDA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, CANELONES, CANELONES, AUTO, 565995, 6179725 
19/4/2014, 33, CONDUCTOR , HECTOR MIRANDA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, CANELONES, CANELONES, AUTO, 565995, 6179725 
19/4/2014, 9, PASAJERO  , 17 METROS Y ADRIAN MEDINA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, CANELONES, VILLA CRESPO Y SAN ANDRES, MOTO, 581995, 6155105 
19/4/2014, 16, CONDUCTOR , 17 METROS Y ADRIAN MEDINA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 16, CANELONES, VILLA CRESPO Y SAN ANDRES, MOTO, 581995, 6155105 
19/4/2014, 18, CONDUCTOR , 17 METROS Y ADRIAN MEDINA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, CANELONES, VILLA CRESPO Y SAN ANDRES, MOTO, 581995, 6155105 
19/4/2014, 29, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 19, CANELONES, CERRILLOS, MOTO, 558755, 6169785 
19/4/2014, 44, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, CANELONES, CERRILLOS, AUTO, 558755, 6169785 
19/4/2014, 54, CONDUCTOR , MANUEL D RODRIGUEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 18, SAN JOSE, SAN JOSE DE MAYO, MOTO, 526380, 6200990 
19/4/2014, 68, CONDUCTOR , MANUEL D RODRIGUEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, SAN JOSE, SAN JOSE DE MAYO, AUTO, 526380, 6200990 
19/4/2014, 20, CONDUCTOR , JOSE BATLLE Y ORDOÑEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 20, CANELONES, SAN RAMON, MOTO, 595970, 6205490 
19/4/2014, 17, CONDUCTOR , JOSE ROGER BALLET, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 23, COLONIA, COLONIA DEL SACRAMENTO, MOTO, 420895, 6188795 
19/4/2014, 31, CONDUCTOR , JOSE ROGER BALLET, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 420895, 6188795 
14/6/2014, 44, CONDUCTOR , NACIONAL F. SANCHEZ, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 14, FLORIDA, FLORIDA, CAMION, 570450, 6226980 
6/9/2014, 69, CONDUCTOR , AVENIDA DEL LAGO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 1, CANELONES, PASO CARRASCO, AUTO, 586635, 6141985 
18/10/2014, 43, CONDUCTOR , SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 21, DURAZNO, SARANDI DEL YI, AUTO, 627195, 6309800 
18/10/2014, 30, CONDUCTOR , SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, DURAZNO, SARANDI DEL YI, MOTO, 627195, 6309800 
18/10/2014, 13, PEATÓN    , MARIA STAGNERO DE MUNAR --PASO CARRASCO--, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 21, CANELONES, PASO CARRASCO, SIN DATOS, 587045, 6142975 
18/10/2014, 24, CONDUCTOR , MARIA STAGNERO DE MUNAR --PASO CARRASCO--, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, CANELONES, PASO CARRASCO, MOTO, 587045, 6142975 
14/6/2014, 45, PASAJERO  , CESAR PIOVENE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, SÁBADO, FEMENINO, 10, CANELONES, PANDO, OMNIBUS, 595310, 6157715 
19/4/2014, 41, CONDUCTOR , RUTA CIENTOUNO, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 13, CANELONES, AEROPUERTO INTERNACIONAL DE CARRASCO, BICICLETA, 590085, 6143995 
19/7/2014, 25, CONDUCTOR , CAMINO ANDALUZ KM. 6.200 ESQ. F. RIVERA, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SIN DATOS, AUTO, 587375, 6155560 
10/5/2014, 1, PEATÓN, RUTA 6 km. 22.400, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, CANELONES, SIN DATOS, SIN DATOS, 582705, 6155310 
20/12/2014, SIN DATOS, CONDUCTOR , RUTA 33 KM 23, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 19, CANELONES, SIN DATOS, AUTO, 581060, 6155920 
9/8/2014, 37, CONDUCTOR , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, SORIANO, MERCEDES, AUTO, 404165, 6319750 
11/10/2014, 22, CONDUCTOR , AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, SAN JOSE, SAN JOSE DE MAYO, MOTO, 527075, 6199795 
26/4/2014, 21, CONDUCTOR , SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 22, COLONIA, CARMELO, AUTO, 381570, 6237460 
17/5/2014, 57, PASAJERO  , MANUEL LEDESMA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 16, SORIANO, MERCEDES, AUTO, 403815, 6320005 
17/5/2014, SIN DATOS, CONDUCTOR , MANUEL LEDESMA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, SORIANO, MERCEDES, MOTO, 403815, 6320005 
17/5/2014, 71, CONDUCTOR , MANUEL LEDESMA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 16, SORIANO, MERCEDES, AUTO, 403815, 6320005 
17/5/2014, 52, CONDUCTOR , , URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, SORIANO, MERCEDES, MOTO, 402825, 6320110 
10/5/2014, 32, CONDUCTOR , AVENIDA JULIETA RUTA 87, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 11, CANELONES, SALINAS, MOTO, 606110, 6151355 
10/5/2014, 33, CONDUCTOR , AVENIDA JULIETA RUTA 87, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 11, CANELONES, SALINAS, MOTO, 606110, 6151355 
19/7/2014, 16, CONDUCTOR , JOSE GOMEZ, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 23, DURAZNO, DURAZNO, MOTO, 543410, 6305345 
19/7/2014, 34, CONDUCTOR , JOSE GOMEZ, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 23, DURAZNO, DURAZNO, AUTO, 543410, 6305345 
19/7/2014, 42, PASAJERO  , MANUEL BORRAZAS, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 13, CANELONES, SIN DATOS, AUTO, 571905, 6160215 
19/7/2014, 52, CONDUCTOR , MANUEL BORRAZAS, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 13, CANELONES, SIN DATOS, AUTO, 571905, 6160215 
19/7/2014, 18, CONDUCTOR , CAMINO ANDALUZ KM. 6.200 ESQ. F. RIVERA, URBANA    , HERIDO GRAVE, CAÍDA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 17, CANELONES, SIN DATOS, AUTO, 587375, 6155560 
26/7/2014, 83, CONDUCTOR , , RURAL     , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 10, CANELONES, CASTELLANOS, MOTO, 597010, 6195100 
26/7/2014, 23, CONDUCTOR , ZORRILLA DE SAN MARTIN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 11, SAN JOSE, ECILDA PAULLIER, MOTO, 495105, 6198750 
19/7/2014, 37, CONDUCTOR , RUTA 74 KM. 26, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 20, CANELONES, SIN DATOS, MOTO, 589310, 6154815 
17/5/2014, 50, CONDUCTOR , , RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, DURAZNO, SIN DATOS, AUTO, 613560, 6316810 
29/3/2014, 36, CONDUCTOR , SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 8, FLORES, TRINIDAD, MOTO, 509130, 6291510 
29/3/2014, 21, CONDUCTOR , SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 8, FLORES, TRINIDAD, AUTO, 509130, 6291510 
29/3/2014, SIN DATOS, CONDUCTOR , TORRES GARCIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 11, CANELONES, SIN DATOS, MOTO, 571980, 6157265 
29/3/2014, 18, CONDUCTOR , TORRES GARCIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 11, CANELONES, SIN DATOS, MOTO, 571980, 6157265 
29/3/2014, 68, CONDUCTOR , TORRES GARCIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 11, CANELONES, SIN DATOS, BICICLETA, 571980, 6157265 
8/3/2014, 22, CONDUCTOR , 25 DE AGOSTO Y LEANDRO GOMEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 20, SAN JOSE, LIBERTAD, MOTO, 535100, 6167665 
25/1/2014, 12, PASAJERO  , AVENIDA INGENIERO LUIS GIANNATTASIO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 17, CANELONES, LAGOMAR, AUTO, 593540, 6145110 
18/1/2014, 47, CONDUCTOR , RUTA INTERBALNEARIA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 18, CANELONES, COLONIA NICOLICH, AUTO, 590450, 6145285 
13/9/2014, 73, PASAJERO  , , RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 11, COLONIA, SIN DATOS, AUTO, 475080, 6207530 
12/4/2014, 28, CONDUCTOR , JOSE PEDRO VARELA, URBANA    , ILESO, DESPISTE, NO USA CINTURÓN, SIN DATOS, SÁBADO, MASCULINO, 7, FLORES, TRINIDAD, AUTO, 510240, 6291555 
19/7/2014, 30, CONDUCTOR , FRAY UBEDA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 8, FLORES, TRINIDAD, MOTO, 509825, 6291385 
14/6/2014, 16, PASAJERO  , JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 12, FLORES, TRINIDAD, MOTO, 509695, 6290680 
26/7/2014, 60, CONDUCTOR , RUTA ONCE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 14, CANELONES, SANTA LUCIA, AUTO, 555045, 6187750 
7/6/2014, 57, CONDUCTOR , PEREZ CASTELLANOS, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 12, CANELONES, JOAQUIN SUAREZ, AUTO, 588390, 6156200 
15/11/2014, 51, CONDUCTOR , DOCTOR LUIS BATLLE BERRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 19, CANELONES, SIN DATOS, AUTO, 570720, 6157035 
15/11/2014, 42, CONDUCTOR , DOCTOR LUIS BATLLE BERRES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 19, CANELONES, SIN DATOS, MOTO, 570720, 6157035 
15/11/2014, 56, PASAJERO  , DOCTOR LUIS BATLLE BERRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, CANELONES, SIN DATOS, AUTO, 570720, 6157035 
15/11/2014, 18, PASAJERO  , SAMOA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 22, SAN JOSE, DELTA DEL TIGRE Y VILLAS, MOTO, 557585, 6153335 
6/12/2014, 18, PASAJERO  , CESAR MAYO GUTIERREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 15, CANELONES, SIN DATOS, AUTO, 570690, 6154720 
6/12/2014, 37, CONDUCTOR , CESAR MAYO GUTIERREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 15, CANELONES, SIN DATOS, MOTO, 570690, 6154720 
6/12/2014, 54, CONDUCTOR , CESAR MAYO GUTIERREZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 15, CANELONES, SIN DATOS, AUTO, 570690, 6154720 
6/12/2014, 68, CONDUCTOR , GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, SAN JOSE, SAN JOSE DE MAYO, AUTO, 526250, 6200205 
7/6/2014, 35, CONDUCTOR, RUTA 5 km. 151, SIN DATOS, FALLECIDO EN EL LUGAR, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 19, FLORIDA, SIN DATOS, AUTO, 561160, 6277085 
6/12/2014, 27, CONDUCTOR , MARIA STAGNERO DE MUNAR --PASO CARRASCO--, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 16, CANELONES, PASO CARRASCO, MOTO, 587455, 6142600 
6/12/2014, 19, CONDUCTOR , RINCON, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, FEMENINO, 19, SORIANO, MERCEDES, MOTO, 403085, 6320605 
26/4/2014, 19, CONDUCTOR , SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 22, COLONIA, CARMELO, MOTO, 381570, 6237460 
16/8/2014, 16, PASAJERO  , AVENIDA GENERAL JOSE GERVASIO ARTIGAS, URBANA    , HERIDO GRAVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 23, CANELONES, SIN DATOS, MOTO, 572220, 6156965 
16/8/2014, 27, CONDUCTOR , AVENIDA GENERAL JOSE GERVASIO ARTIGAS, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 23, CANELONES, SIN DATOS, MOTO, 572220, 6156965 
16/8/2014, 26, PASAJERO  , AVENIDA INGENIERO LUIS GIANNATTASIO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 11, CANELONES, PARQUE CARRASCO, AUTO, 589615, 6141470 
16/8/2014, 54, CONDUCTOR , AVENIDA INGENIERO LUIS GIANNATTASIO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 11, CANELONES, PARQUE CARRASCO, AUTO, 589615, 6141470 
8/11/2014, 64, CONDUCTOR , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 8, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 422860, 6185400 
6/9/2014, 18, CONDUCTOR , , URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 16, FLORIDA, CASUPA, MOTO, 624710, 6226130 
17/5/2014, 17, PASAJERO  , , URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 21, FLORIDA, FLORIDA, AUTO, 573400, 6226495 
29/3/2014, SIN DATOS, PEATÓN    , NORTAZO, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 11, CANELONES, LOMAS DE SOLYMAR, SIN DATOS, 597505, 6147125 
25/1/2014, 55, CONDUCTOR , AVENIDA A LA PLAYA, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 19, CANELONES, PASO CARRASCO, MOTO, 587920, 6142805 
9/8/2014, 16, CONDUCTOR , INDEPENDENCIA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 21, FLORIDA, FLORIDA, MOTO, 571330, 6227495 
14/6/2014, 32, CONDUCTOR , INGENIERO FERNANDEZ CAPURRO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 8, DURAZNO, DURAZNO, MOTO, 543895, 6307480 
19/1/2014, SIN DATOS, PASAJERO  , NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, FEMENINO, 23, CANELONES, LOS TITANES, AUTO, 631065, 6150835 
25/1/2014, SIN DATOS, CONDUCTOR , HECTOR MIRANDA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 13, CANELONES, CANELONES, AUTO, 565900, 6179730 
25/1/2014, 30, CONDUCTOR , HECTOR MIRANDA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 13, CANELONES, CANELONES, MOTO, 565900, 6179730 
1/2/2014, 35, CONDUCTOR , BLANDENGUES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 1, CANELONES, SIN DATOS, AUTO, 572070, 6157790 
20/9/2014, 13, CONDUCTOR , NO SE INGRESO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 23, FLORIDA, SIN DATOS, MOTO, 572455, 6210205 
11/10/2014, 45, CONDUCTOR , MANUEL ORIBE, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, SÁBADO, MASCULINO, 2, SORIANO, MERCEDES, MOTO, 404515, 6319710 
4/1/2014, 20, CONDUCTOR , TORRES GARCIA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, SÁBADO, MASCULINO, 18, CANELONES, SIN DATOS, MOTO, 571950, 6158300 
15/2/2014, SIN DATOS, CONDUCTOR , AVENIDA AL PARQUE --BARRA CARRASCO--, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 13, CANELONES, BARRA DE CARRASCO, AUTO, 589110, 6140375 
15/2/2014, SIN DATOS, PASAJERO  , AVENIDA AL PARQUE --BARRA CARRASCO--, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, SÁBADO, MASCULINO, 13, CANELONES, BARRA DE CARRASCO, AUTO, 589110, 6140375 
